ITEM: TIMESTEP
1
ITEM: NUMBER OF ATOMS
4000
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 3.6149999999999999e+01
0.0000000000000000e+00 3.6149999999999999e+01
0.0000000000000000e+00 3.6149999999999999e+01
ITEM: ATOMS id type x y z fx fy fz 
336 1 10.845 12.6525 5.4225 -5.59622e-15 2.01228e-16 2.96638e-16 
337 1 14.46 10.845 3.615 -4.16334e-17 -5.6552e-15 -7.97973e-17 
338 1 16.2675 12.6525 3.615 5.34989e-15 1.70003e-16 5.55112e-17 
339 1 16.2675 10.845 5.4225 5.95357e-15 -6.13398e-15 1.11022e-16 
340 1 14.46 12.6525 5.4225 1.73472e-18 2.21611e-16 3.23526e-16 
361 1 7.71183e-16 14.46 3.615 7.10543e-15 -2.98372e-16 -1.249e-16 
362 1 1.8075 16.2675 3.615 1.94289e-15 5.89112e-15 -1.35308e-16 
363 1 1.8075 14.46 5.4225 1.47105e-15 -8.67362e-17 2.15106e-16 
364 1 7.66875e-16 16.2675 5.4225 5.53724e-15 6.55032e-15 8.18789e-16 
365 1 3.615 14.46 3.615 -2.06432e-16 -9.15067e-17 -1.73906e-16 
366 1 5.4225 16.2675 3.615 2.77556e-16 6.56116e-15 -6.37511e-17 
367 1 5.4225 14.46 5.4225 3.46945e-16 -7.28584e-17 3.13985e-16 
368 1 3.615 16.2675 5.4225 -1.23165e-16 6.56419e-15 1.50054e-16 
